# Wavelength(Angstrom)  Transmission
3.975000e+04  8.577700e-01
3.976600e+04  8.582400e-01
3.978100e+04  8.580100e-01
3.979600e+04  8.585300e-01
3.981200e+04  8.591200e-01
3.982700e+04  8.588100e-01
3.984200e+04  8.590000e-01
3.985700e+04  8.598700e-01
3.987300e+04  8.592800e-01
3.988800e+04  8.589500e-01
3.990400e+04  8.601800e-01
3.991900e+04  8.599300e-01
3.993400e+04  8.595000e-01
3.995000e+04  8.602600e-01
3.996500e+04  8.598400e-01
3.998000e+04  8.592900e-01
3.999600e+04  8.603600e-01
4.001100e+04  8.599500e-01
4.002700e+04  8.577400e-01
4.004200e+04  8.588000e-01
4.005800e+04  8.611700e-01
4.007300e+04  8.608400e-01
4.008900e+04  8.604500e-01
4.010400e+04  8.611500e-01
4.012000e+04  8.617900e-01
4.013500e+04  8.608400e-01
4.015100e+04  8.605700e-01
4.016600e+04  8.624700e-01
4.018200e+04  8.620900e-01
4.019700e+04  8.604500e-01
4.021300e+04  8.606400e-01
4.022900e+04  8.618100e-01
4.024400e+04  8.618100e-01
4.026000e+04  8.605000e-01
4.027500e+04  8.617300e-01
4.029100e+04  8.627300e-01
4.030700e+04  8.614000e-01
4.032200e+04  8.629800e-01
4.033800e+04  8.644000e-01
4.035400e+04  8.635500e-01
4.037000e+04  8.638500e-01
4.038500e+04  8.640700e-01
4.040100e+04  8.639800e-01
4.041700e+04  8.644000e-01
4.043200e+04  8.653700e-01
4.044800e+04  8.656200e-01
4.046400e+04  8.646900e-01
4.048000e+04  8.651400e-01
4.049600e+04  8.658900e-01
4.051100e+04  8.664900e-01
4.052700e+04  8.677500e-01
4.054300e+04  8.673700e-01
4.055900e+04  8.673400e-01
4.057500e+04  8.686500e-01
4.059100e+04  8.688200e-01
4.060700e+04  8.687600e-01
4.062300e+04  8.691400e-01
4.063800e+04  8.695000e-01
4.065400e+04  8.704500e-01
4.067000e+04  8.709400e-01
4.068600e+04  8.711000e-01
4.070200e+04  8.714600e-01
4.071800e+04  8.719300e-01
4.073400e+04  8.734400e-01
4.075000e+04  8.740900e-01
4.076600e+04  8.738500e-01
4.078200e+04  8.751700e-01
4.079800e+04  8.761400e-01
4.081400e+04  8.756300e-01
4.083000e+04  8.761600e-01
4.084700e+04  8.777600e-01
4.086300e+04  8.784600e-01
4.087900e+04  8.794100e-01
4.089500e+04  8.806300e-01
4.091100e+04  8.805800e-01
4.092700e+04  8.820400e-01
4.094300e+04  8.835600e-01
4.095900e+04  8.831800e-01
4.097600e+04  8.849200e-01
4.099200e+04  8.863300e-01
4.100800e+04  8.856900e-01
4.102400e+04  8.864400e-01
4.104000e+04  8.879800e-01
4.105700e+04  8.890500e-01
4.107300e+04  8.894600e-01
4.108900e+04  8.894900e-01
4.110500e+04  8.897700e-01
4.112200e+04  8.909500e-01
4.113800e+04  8.924000e-01
4.115400e+04  8.930700e-01
4.117100e+04  8.942100e-01
4.118700e+04  8.949700e-01
4.120300e+04  8.945600e-01
4.122000e+04  8.953400e-01
4.123600e+04  8.969200e-01
4.125300e+04  8.979700e-01
4.126900e+04  8.982400e-01
4.128600e+04  8.984900e-01
4.130200e+04  8.997300e-01
4.131800e+04  9.008700e-01
4.133500e+04  9.018600e-01
4.135100e+04  9.025900e-01
4.136800e+04  9.029300e-01
4.138400e+04  9.035400e-01
4.140100e+04  9.043000e-01
4.141700e+04  9.049800e-01
4.143400e+04  9.050300e-01
4.145100e+04  9.059600e-01
4.146700e+04  9.072200e-01
4.148400e+04  9.071500e-01
4.150000e+04  9.083800e-01
4.151700e+04  9.091500e-01
4.153300e+04  9.089900e-01
4.155000e+04  9.104900e-01
4.156700e+04  9.107400e-01
4.158300e+04  9.106100e-01
4.160000e+04  9.122300e-01
4.161700e+04  9.138200e-01
4.163400e+04  9.141400e-01
4.165000e+04  9.134500e-01
4.166700e+04  9.138200e-01
