# Wavelength(Angstrom)  Transmission
1.138410e+05  8.581600e-01
1.139660e+05  8.568200e-01
1.140920e+05  8.554400e-01
1.142170e+05  8.520600e-01
1.143430e+05  8.488300e-01
1.144690e+05  8.461700e-01
1.145960e+05  8.426100e-01
1.147230e+05  8.394200e-01
1.148500e+05  8.366000e-01
1.149770e+05  8.339400e-01
1.151050e+05  8.300000e-01
1.152320e+05  8.266700e-01
1.153610e+05  8.254900e-01
1.154890e+05  8.241900e-01
1.156180e+05  8.215400e-01
1.157470e+05  8.188200e-01
1.158760e+05  8.161100e-01
1.160060e+05  8.136400e-01
1.161360e+05  8.135200e-01
1.162660e+05  8.129900e-01
1.163960e+05  8.095700e-01
1.165270e+05  8.063200e-01
1.166580e+05  8.038700e-01
1.167900e+05  8.009400e-01
1.169210e+05  7.968700e-01
1.170530e+05  7.918600e-01
1.171860e+05  7.870100e-01
1.173180e+05  7.825000e-01
1.174510e+05  7.777900e-01
1.175840e+05  7.735700e-01
1.177180e+05  7.693500e-01
1.178510e+05  7.640900e-01
1.179850e+05  7.593000e-01
1.181200e+05  7.538200e-01
1.182540e+05  7.479600e-01
1.183890e+05  7.448600e-01
1.185250e+05  7.393300e-01
1.186600e+05  7.316200e-01
1.187960e+05  7.278400e-01
1.189330e+05  7.229400e-01
1.190690e+05  7.166700e-01
1.192060e+05  7.132500e-01
1.193430e+05  7.092100e-01
1.194810e+05  7.042500e-01
1.196180e+05  7.003800e-01
1.197570e+05  6.961100e-01
1.198950e+05  6.916100e-01
1.200340e+05  6.892600e-01
1.201730e+05  6.874000e-01
1.203120e+05  6.849900e-01
1.204520e+05  6.831300e-01
1.205920e+05  6.794300e-01
1.207320e+05  6.763100e-01
1.208730e+05  6.746500e-01
1.210140e+05  6.723400e-01
1.211560e+05  6.705600e-01
1.212970e+05  6.684200e-01
1.214390e+05  6.657300e-01
1.215820e+05  6.634600e-01
1.217240e+05  6.606200e-01
1.218670e+05  6.577400e-01
1.220110e+05  6.557800e-01
1.221550e+05  6.531700e-01
1.222990e+05  6.497200e-01
1.224430e+05  6.461600e-01
1.225880e+05  6.423500e-01
1.227330e+05  6.394500e-01
1.228780e+05  6.349000e-01
1.230240e+05  6.285600e-01
1.231700e+05  6.249100e-01
1.233170e+05  6.221700e-01
1.234630e+05  6.169500e-01
1.236100e+05  6.104200e-01
1.237580e+05  6.063100e-01
1.239060e+05  6.021400e-01
1.240540e+05  5.952500e-01
1.242030e+05  5.906900e-01
1.243520e+05  5.868600e-01
1.245010e+05  5.803600e-01
1.246500e+05  5.746300e-01
1.248000e+05  5.700900e-01
1.249510e+05  5.645200e-01
1.251020e+05  5.581100e-01
1.252530e+05  5.511300e-01
1.254040e+05  5.433400e-01
1.255560e+05  5.363500e-01
1.257080e+05  5.306000e-01
1.258610e+05  5.245100e-01
1.260140e+05  5.177200e-01
1.261670e+05  5.111800e-01
1.263210e+05  5.038600e-01
1.264750e+05  4.969700e-01
1.266290e+05  4.931800e-01
1.267840e+05  4.891100e-01
1.269390e+05  4.838400e-01
1.270950e+05  4.800400e-01
1.272510e+05  4.757600e-01
1.274070e+05  4.698000e-01
1.275640e+05  4.647500e-01
1.277210e+05  4.605200e-01
1.278780e+05  4.560600e-01
1.280360e+05  4.524700e-01
1.281940e+05  4.484500e-01
1.283530e+05  4.426400e-01
1.285120e+05  4.376000e-01
1.286710e+05  4.330700e-01
1.288310e+05  4.287000e-01
1.289920e+05  4.258500e-01
1.291520e+05  4.224700e-01
1.293130e+05  4.175800e-01
1.294750e+05  4.124700e-01
1.296360e+05  4.069700e-01
1.297990e+05  4.022000e-01
1.299610e+05  3.981100e-01
1.301240e+05  3.944200e-01
1.302880e+05  3.916600e-01
1.304520e+05  3.884300e-01
1.306160e+05  3.846100e-01
1.307810e+05  3.812400e-01
1.309460e+05  3.775400e-01
1.311110e+05  3.743000e-01
1.312770e+05  3.717400e-01
1.314440e+05  3.684200e-01
1.316110e+05  3.653800e-01
1.317780e+05  3.623900e-01
1.319460e+05  3.591300e-01
1.321140e+05  3.570700e-01
1.322820e+05  3.538300e-01
1.324510e+05  3.498000e-01
1.326200e+05  3.477900e-01
1.327900e+05  3.452700e-01
1.329600e+05  3.423900e-01
1.331310e+05  3.401700e-01
1.333020e+05  3.369700e-01
1.334740e+05  3.344600e-01
1.336460e+05  3.319600e-01
1.338180e+05  3.293500e-01
1.339910e+05  3.279500e-01
1.341650e+05  3.260700e-01
1.343380e+05  3.236700e-01
1.345130e+05  3.209600e-01
1.346870e+05  3.180000e-01
1.348620e+05  3.174600e-01
1.350380e+05  3.166500e-01
1.352140e+05  3.147500e-01
1.353910e+05  3.145500e-01
1.355680e+05  3.143900e-01
1.357450e+05  3.127400e-01
1.359230e+05  3.119000e-01
1.361010e+05  3.125500e-01
1.362800e+05  3.121700e-01
1.364590e+05  3.105100e-01
1.366390e+05  3.105400e-01
1.368190e+05  3.108400e-01
1.370000e+05  3.093900e-01
1.371810e+05  3.098100e-01
1.373630e+05  3.108300e-01
1.375450e+05  3.102600e-01
1.377280e+05  3.105200e-01
1.379110e+05  3.112200e-01
1.380950e+05  3.108900e-01
1.382790e+05  3.115400e-01
1.384640e+05  3.118600e-01
1.386490e+05  3.118300e-01
1.388340e+05  3.130600e-01
1.390200e+05  3.133200e-01
1.392070e+05  3.127900e-01
1.393940e+05  3.129000e-01
1.395820e+05  3.132600e-01
1.397700e+05  3.139400e-01
1.399580e+05  3.142100e-01
1.401480e+05  3.121900e-01
1.403370e+05  3.096700e-01
1.405270e+05  3.078300e-01
1.407180e+05  3.060500e-01
1.409090e+05  3.045600e-01
1.411010e+05  3.017100e-01
1.412930e+05  2.964400e-01
1.414860e+05  2.894800e-01
1.416790e+05  2.682000e-01
1.418730e+05  2.322400e-01
1.420670e+05  2.039000e-01
1.422620e+05  1.853900e-01
1.424580e+05  1.690800e-01
1.426540e+05  1.556000e-01
1.428500e+05  1.430200e-01
1.430470e+05  1.316000e-01
1.432450e+05  1.222700e-01
1.434430e+05  1.127300e-01
1.436420e+05  1.033600e-01
1.438410e+05  9.556200e-02
1.440410e+05  8.814500e-02
1.442410e+05  8.136800e-02
1.444420e+05  7.445300e-02
1.446430e+05  6.669200e-02
1.448450e+05  6.041600e-02
1.450480e+05  5.415600e-02
1.452510e+05  4.754600e-02
1.454550e+05  4.167500e-02
1.456590e+05  3.560000e-02
1.458640e+05  3.010500e-02
1.460690e+05  2.435800e-02
1.462750e+05  1.889500e-02
1.464820e+05  1.474700e-02
1.466890e+05  9.683000e-03
1.468970e+05  4.389500e-03
1.471050e+05  1.464800e-03
1.473140e+05  2.244100e-04
1.475240e+05  0.000000e+00
1.477340e+05  2.174800e-04
1.479450e+05  0.000000e+00
1.481560e+05  8.063100e-04
1.483680e+05  7.760500e-03
1.485800e+05  2.302900e-02
1.487940e+05  4.884100e-02
1.490070e+05  7.916000e-02
1.492220e+05  1.049800e-01
1.494370e+05  1.252300e-01
1.496530e+05  1.414700e-01
1.498690e+05  1.523800e-01
1.500860e+05  1.586200e-01
1.503030e+05  1.629700e-01
1.505210e+05  1.639900e-01
1.507400e+05  1.620400e-01
1.509600e+05  1.589500e-01
1.511800e+05  1.536600e-01
1.514000e+05  1.465200e-01
1.516220e+05  1.374900e-01
1.518440e+05  1.266400e-01
1.520660e+05  1.126900e-01
1.522900e+05  9.568100e-02
1.525140e+05  7.632400e-02
1.527380e+05  4.527600e-02
1.529630e+05  1.151800e-02
1.531890e+05  0.000000e+00
1.534160e+05  5.913800e-04
1.536430e+05  4.406500e-04
1.538710e+05  5.238000e-04
1.541000e+05  4.531200e-04
1.543290e+05  3.470100e-04
1.545590e+05  8.125700e-04
1.547900e+05  6.342900e-05
1.550210e+05  8.109700e-04
1.552530e+05  5.799200e-04
1.554860e+05  4.900800e-05
1.557190e+05  3.483000e-05
1.559540e+05  5.252000e-04
1.561890e+05  5.231600e-04
1.564240e+05  1.396500e-04
