# Wavelength(Angstrom)  Transmission
9.269500e+03  4.881000e-01
9.270000e+03  4.812000e-01
9.270500e+03  4.742000e-01
9.271000e+03  4.672000e-01
9.271500e+03  4.602000e-01
9.272000e+03  4.532000e-01
9.272500e+03  4.463000e-01
9.273000e+03  4.388000e-01
9.273500e+03  4.312000e-01
9.274000e+03  4.237000e-01
9.274500e+03  4.162000e-01
9.275000e+03  4.087000e-01
9.275500e+03  4.014000e-01
9.276000e+03  3.940000e-01
9.276500e+03  3.867000e-01
9.277000e+03  3.794000e-01
9.277500e+03  3.722000e-01
9.278000e+03  3.645000e-01
9.278500e+03  3.568000e-01
9.279000e+03  3.491000e-01
9.279500e+03  3.414000e-01
9.280000e+03  3.338000e-01
9.280500e+03  3.272000e-01
9.281000e+03  3.205000e-01
9.281500e+03  3.139000e-01
9.282000e+03  3.073000e-01
9.282500e+03  3.008000e-01
9.283000e+03  2.933000e-01
9.283500e+03  2.858000e-01
9.284000e+03  2.783000e-01
9.284500e+03  2.708000e-01
9.285000e+03  2.633000e-01
9.285500e+03  2.572000e-01
9.286000e+03  2.510000e-01
9.286500e+03  2.449000e-01
9.287000e+03  2.388000e-01
9.287500e+03  2.326000e-01
9.288000e+03  2.266000e-01
9.288500e+03  2.206000e-01
9.289000e+03  2.145000e-01
9.289500e+03  2.085000e-01
9.290000e+03  2.024000e-01
9.290500e+03  1.969000e-01
9.291000e+03  1.913000e-01
9.291500e+03  1.859000e-01
9.292000e+03  1.803000e-01
9.292500e+03  1.748000e-01
9.293000e+03  1.695000e-01
9.293500e+03  1.643000e-01
9.294000e+03  1.590000e-01
9.294500e+03  1.537000e-01
9.295000e+03  1.484000e-01
9.295500e+03  1.437000e-01
9.296000e+03  1.389000e-01
9.296500e+03  1.342000e-01
9.297000e+03  1.295000e-01
9.297500e+03  1.248000e-01
9.298000e+03  1.207000e-01
9.298500e+03  1.166000e-01
9.299000e+03  1.126000e-01
9.299500e+03  1.085000e-01
9.300000e+03  1.044000e-01
9.300500e+03  1.012000e-01
9.301000e+03  9.800000e-02
9.301500e+03  9.480000e-02
9.302000e+03  9.150000e-02
9.302500e+03  8.830000e-02
9.303000e+03  8.490000e-02
9.303500e+03  8.160000e-02
9.304000e+03  7.830000e-02
9.304500e+03  7.500000e-02
9.305000e+03  7.180000e-02
9.305500e+03  6.940000e-02
9.306000e+03  6.710000e-02
9.306500e+03  6.480000e-02
9.307000e+03  6.240000e-02
9.307500e+03  6.010000e-02
9.308000e+03  5.730000e-02
9.308500e+03  5.450000e-02
9.309000e+03  5.180000e-02
9.309500e+03  4.900000e-02
9.310000e+03  4.620000e-02
9.310500e+03  4.500000e-02
9.311000e+03  4.370000e-02
