code,id,logmstar,logmstar_lo,logmstar_hi,logsfr,logsfr_lo,logsfr_hi,mass_definition_note,sfr_timescale_note
BAGPIPES,8586,9.124157413116077,9.009633317854195,9.186316892782827,0.2759450884954463,0.16765319842264456,0.4023358377073426,survived stellar mass,instantaneous
BAGPIPES,8976,9.146712461512088,9.026456819664894,9.230361062512234,0.1985790743151042,0.07460785213337032,0.36227242139947646,survived stellar mass,instantaneous
BAGPIPES,9026,10.321446175134426,10.280788896354196,10.3694006946229,-0.18070840923684334,-4.150099566377973,0.6809569199332839,survived stellar mass,instantaneous
BAGPIPES,9372,8.908019253721116,8.816739482869,8.984349411931452,-0.027507553256357925,-0.14725630728259642,0.10356090682200488,survived stellar mass,instantaneous
BAGPIPES,9380,9.550367829641834,9.470137343752222,9.618412714065144,0.9217240009729092,0.8098836430656953,1.0411060045354865,survived stellar mass,instantaneous
BAGPIPES,9606,9.037566443935182,8.885227182194802,9.128371856819493,-0.00042401442842284604,-0.11152051773023398,0.21419217316655928,survived stellar mass,instantaneous
BAGPIPES,9769,10.57238553030198,10.499006897249012,10.630049815748984,1.7619673426035318,1.6455370075445983,1.8910935583448103,survived stellar mass,instantaneous
BAGPIPES,9871,9.496793815821434,9.399408680640287,9.574706537404053,0.7024750966326715,0.6054930482148159,0.8265500013744544,survived stellar mass,instantaneous
BAGPIPES,9884,9.389159461980313,9.301654782879623,9.461357388684556,1.0595907568995169,0.9875675089623657,1.1468027112082677,survived stellar mass,instantaneous
BAGPIPES,10056,9.597538415362461,9.478812906736874,9.676065231034976,0.21221250528874416,0.08460838024884004,0.3685991308597602,survived stellar mass,instantaneous
BAGPIPES,10075,9.046312651264774,8.972149665423222,9.120555633689897,0.13018216789796286,0.01599306618480757,0.2547355525795532,survived stellar mass,instantaneous
BAGPIPES,10099,9.846637835187424,9.743058604896298,9.918895607298037,0.9374874348747352,0.8445593031013061,1.0993584714404265,survived stellar mass,instantaneous
BAGPIPES,10246,9.256711668556637,9.146007817691293,9.339170306426633,0.07688747030419038,-0.028733341781790458,0.2286945432296865,survived stellar mass,instantaneous
BAGPIPES,10413,11.190542836197428,11.093097594169848,11.27086476541755,1.8615713882256517,1.7726403939476885,1.9674812412263452,survived stellar mass,instantaneous
BAGPIPES,10465,9.475428613797344,9.358713370472408,9.56767960641078,0.23776549928192026,0.129099048425522,0.3975959722574992,survived stellar mass,instantaneous
BAGPIPES,10496,10.418871826080137,10.36722437541676,10.468818401786963,0.939417996569195,0.8277443026711073,1.0001116248489512,survived stellar mass,instantaneous
BAGPIPES,10679,9.396898450715094,9.347120628664292,9.447154362829396,1.473999415790035,1.4230892009602687,1.535283503687192,survived stellar mass,instantaneous
BAGPIPES,11058,9.61350874724866,9.508996253748217,9.684534665409688,0.9173858772000141,0.8169525246038782,1.038386293682353,survived stellar mass,instantaneous
BAGPIPES,11156,9.230109741862817,9.10995226519798,9.308449028818524,0.38236555617941986,0.2548132676799915,0.5330556267764939,survived stellar mass,instantaneous
BAGPIPES,11425,9.06022436234766,8.967062492526981,9.11847014479778,0.17755337811643865,0.09293396860021376,0.27705715309055184,survived stellar mass,instantaneous
BAGPIPES,11618,10.323068957437195,10.192768725865774,10.422587678534024,1.3626738495744055,1.2271088096599363,1.5149266331787101,survived stellar mass,instantaneous
BAGPIPES,11981,10.594037380428622,10.518547242827617,10.66501596725218,-11.117387243500145,-48.49931173467826,-1.7276536691568263,survived stellar mass,instantaneous
BAGPIPES,12216,9.383186313457774,9.28083751574582,9.471802258577544,0.9011580747631218,0.7884006209992713,1.0191334905578786,survived stellar mass,instantaneous
BAGPIPES,12304,9.510090131091918,9.397798682028016,9.576140187506883,0.9040871412540469,0.8111755502747132,1.0146217444435979,survived stellar mass,instantaneous
BAGPIPES,12354,9.051361489563774,8.921059895501445,9.137559888618787,0.17230595464980963,0.028918944070039237,0.36331453617523274,survived stellar mass,instantaneous
BAGPIPES,12588,9.342633646554994,9.247759097529107,9.428710870653664,0.19372343288500576,0.08641628090033024,0.3313156094966455,survived stellar mass,instantaneous
BAGPIPES,12829,9.520096802981104,9.390859267529713,9.609851521778317,0.2189002137754119,0.11469601254216343,0.39190599073830457,survived stellar mass,instantaneous
BAGPIPES,12997,9.4678621068052,9.379972804615754,9.5446488262576,0.8560048678543676,0.776635903058298,0.958660813924323,survived stellar mass,instantaneous
